method,cluster,num_traces,replay_fitness,replay_precision,align_fitness,align_precision,simplicity,ER,graph_density,graph_entropy
entropic_clustering_split_randominit,1,130160,0.9798972138913649,0.6421278716129143,0.9364178615873588,0.6421278716129143,0.6615384615384615,1.5170525056155075,0.2581699346405229,13.209143483897558
entropic_clustering_split_randominit,2,40626,0.983272031676015,0.7946033768127982,0.9593202070532458,0.7948085766524461,0.6666666666666666,1.232690051941348,0.24836601307189543,14.012276702493843
entropic_clustering_split_randominit,3,207930,0.9983665046596313,0.7145120392412654,0.9972402660421849,0.7145120392412654,0.6538461538461539,0.21985561501082324,0.16013071895424835,4.96460172360321
entropic_clustering_split_randominit,4,23011,0.915060920158707,0.5916323991844915,0.8811189372725532,0.6017794601478756,0.6266666666666667,3.5269209091570897,0.40350877192982454,23.138624515644267
entropic_clustering_split_randominit,5,49632,0.9971702217886451,0.5350551771337264,0.9922698069383172,0.5350551771337264,0.6538461538461539,4.958063997817904,0.24509803921568626,12.450290924019358
entropic_clustering_split_randominit,average,451359,0.9873032276180003,0.674849334042537,0.9698209696442269,0.6753851170190899,0.6558327094340335,1.3747150441014715,0.21809544722771956,9.906150610575741
frequency_based,1,361229,0.9939196478074623,0.6396580427222803,0.9839650417054883,0.6396580427222803,0.6608187134502924,2.0436722769665243,0.26842105263157895,12.408668048325346
frequency_based,2,23089,0.9646396561711046,0.5031757333088955,0.9376029240032644,0.5091479049744667,0.625,7.509566758892324,0.28654970760233917,13.539764595117875
frequency_based,3,47048,0.9984159587645213,0.7370064424331054,0.9958588333930355,0.7370064424331054,0.6263736263736264,1.6098924954167015,0.23333333333333334,8.843286902142733
frequency_based,4,19065,0.9995453403786341,0.41985775773552325,0.997132298078265,0.42121890275195395,0.6417910447761194,5.511355521447822,0.2894736842105263,15.914142545236123
frequency_based,5,928,0.9236321618207195,0.7303553961525922,0.890960869439529,0.7415805268422808,0.6818181818181818,11.111700235144124,0.20955882352941177,14.63810340055168
frequency_based,average,451359,0.992983638451029,0.6337259181346684,0.9831981356430708,0.6341119935704183,0.654635463025986,2.443177055938592,0.26645922129448774,12.247538267582664
random_clustering,1,338951,0.995260590875555,0.3988975876249531,0.9806876230600537,0.3989719561148828,0.635036496350365,1.933320033238065,0.30526315789473685,13.68954680673563
random_clustering,2,19690,0.9644691209587442,0.4982405248437892,0.9417311589899894,0.5009089060468441,0.6240601503759399,6.063355411341094,0.3304093567251462,20.28809141338093
random_clustering,3,56813,0.9938837447058938,0.5843185739387626,0.9884782535285966,0.5849504319783414,0.6326530612244898,1.8463711319182157,0.34210526315789475,17.80745481521171
random_clustering,4,26785,0.9805256480378786,0.5226383141884876,0.891427622911997,0.5239320135451941,0.6799999999999999,6.103902123447063,0.3216374269005848,18.66942428380456
random_clustering,5,9120,0.9697098807533033,0.42577714322798366,0.9404146764052508,0.42577714322798366,0.6058394160583941,10.804079098321997,0.3508771929824561,21.83218137231836
random_clustering,average,451359,0.9923533602136627,0.43445669210141025,0.9738581102638366,0.43478524916572114,0.6363359846090458,2.5292778686284696,0.3128908422360443,14.955773682574604
